firm_id,year,industry_type,firm_strategy,firm_size,firm_age,ceo_experience,ceo_tenure,prior_tech_adoption,tech_budget_pct,digital_transformation_program,market_conditions,revenue,revenue_growth,operating_costs,rd_spending,productivity_score,employee_satisfaction,customer_satisfaction,profit_margin,rd_intensity,large_firm,post_2020
58,2019,Healthcare,Customer Intimacy,4531,30,26.106009311160378,9.8,0,0.101,0,0.082,4907434.564682146,0.1223,3447830.99,234573.8,42.256276216606,3.813571649371568,4.678736011018496,0.2403503817668809,0.051682898069633,1,0
58,2020,Healthcare,Customer Intimacy,4532,31,26.106009311160378,9.8,0,0.101,0,-0.032,4378732.9846821455,0.0637,3409100.25,191651.61,34.85627621660599,2.793571649371568,3.748736011018496,0.1498525632333612,0.047793292377864,1,1
58,2021,Healthcare,Customer Intimacy,4699,32,26.106009311160378,9.8,0,0.101,0,-0.183,4341492.884682145,0.1043,3239384.43,163790.3,29.456276216605996,4.673571649371568,3.5287360110184958,0.1846031846813039,0.0412282308216483,1,1
58,2022,Healthcare,Customer Intimacy,5054,33,26.106009311160378,9.8,0,0.101,1,0.032,5802109.494682145,0.0862,4035153.85,409696.87,43.556276216605994,4.263571649371569,4.798736011018496,0.2573410004745971,0.0754035853138261,1,1
58,2023,Healthcare,Customer Intimacy,4845,34,26.106009311160378,9.8,0,0.101,1,0.019,4543351.704682145,0.0177,3239573.33,279272.39,72.15627621660599,3.6935716493715685,3.268736011018496,0.2239853969885623,0.0668975296379247,1,1
59,2018,Financial Services,Customer Intimacy,124,11,2.706009311160376,15.7,1,0.111,0,-0.032,487322.23468214524,-0.0281,100590.42,7557.23,40.756276216606,5.033571649371568,3.838736011018496,0.1518505037147173,0.0637203902500061,0,0
59,2019,Financial Services,Customer Intimacy,118,12,2.706009311160376,15.7,1,0.111,0,-0.089,499678.87468214525,0.1207,94206.37,2762.74,3.1562762166059946,2.7135716493715685,4.968736011018496,0.2806285842528943,0.0210966220770544,0,0
59,2020,Financial Services,Customer Intimacy,142,13,2.706009311160376,15.7,1,0.111,0,-0.009,463289.42468214524,-0.1234,76891.14,1683.3,89.15627621660599,2.813571649371568,5.018736011018496,0.1869141326800262,0.0178000669577757,0,1
59,2021,Financial Services,Customer Intimacy,143,14,2.706009311160376,15.7,1,0.111,0,-0.132,486389.73468214524,0.0213,96711.64,8200.58,22.356276216605995,4.573571649371568,3.048736011018496,0.1780929581412416,0.0696928978696473,0,1
59,2022,Financial Services,Customer Intimacy,149,15,2.706009311160376,15.7,1,0.111,0,-0.021,627369.6246821452,0.2086,197467.37,8698.44,68.056276216606,3.4335716493715682,3.218736011018496,0.2365379397407883,0.0336305128459508,0,1
59,2023,Financial Services,Customer Intimacy,133,16,2.706009311160376,15.7,1,0.111,0,0.111,539970.1346821452,0.0415,137774.23,12757.97,66.256276216606,4.083571649371568,4.2887360110184956,0.1954684723777716,0.0745000650227445,0,1
60,2018,Manufacturing,Operational Excellence,1168,19,9.506009311160376,2.3,0,0.03,0,-0.037,1939314.3746821452,0.0212,1075482.26,121146.62,34.556276216605994,3.9035716493715684,4.808736011018496,0.3152376599700134,0.0771343666774415,0,0
60,2019,Manufacturing,Operational Excellence,1581,20,9.506009311160376,2.3,0,0.03,0,-0.032,2111515.834682145,0.1221,1372611.84,45440.89,43.456276216606,3.1335716493715684,4.938736011018496,0.2124070558974494,0.0260735943657167,0,0
60,2020,Manufacturing,Operational Excellence,1470,21,9.506009311160376,2.3,0,0.03,0,-0.206,2226499.794682145,0.2295,1413195.24,24185.03,43.956276216606,1.9535716493715682,4.188736011018496,0.2393086398945001,0.0130182602121503,0,1
60,2021,Manufacturing,Operational Excellence,1573,22,9.506009311160376,2.3,0,0.03,0,-0.094,2024195.1546821452,0.0528,1255865.84,132746.11,70.85627621660599,3.9435716493715685,4.708736011018496,0.2413853929909654,0.0801862228131215,0,1
60,2022,Manufacturing,Operational Excellence,1489,23,9.506009311160376,2.3,0,0.03,1,-0.009,5130205.014682146,0.3071,3596091.92,134962.2,97.45627621660599,5.033571649371568,3.948736011018496,0.244753749128961,0.0283445745622952,0,1
60,2023,Manufacturing,Operational Excellence,1569,24,9.506009311160376,2.3,0,0.03,1,-0.04,5582676.744682145,0.2808,3676316.04,288803.1,54.15627621660599,3.9935716493715683,4.878736011018496,0.2949082841802693,0.0553904155946987,0,1
61,2018,Healthcare,Operational Excellence,393,9,18.20600931116038,1.2,0,0.069,0,-0.002,833444.0746821453,0.0786,324626.47,12677.2,35.85627621660599,3.7135716493715685,3.808736011018496,0.3014605020281924,0.0272791215198446,0,0
61,2019,Healthcare,Operational Excellence,477,10,18.20600931116038,1.2,0,0.069,0,-0.002,896020.1046821452,0.1233,363931.87,9508.65,31.456276216605996,3.083571649371568,3.988736011018496,0.3098171253303683,0.0180327911134229,0,0
61,2020,Healthcare,Operational Excellence,432,11,18.20600931116038,1.2,0,0.069,0,-0.104,832882.8446821452,0.0431,373457.57,16853.04,65.95627621660599,3.9935716493715683,4.078736011018496,0.1954128235992861,0.0363086491120484,0,1
61,2021,Healthcare,Operational Excellence,478,12,18.20600931116038,1.2,0,0.069,1,-0.011,1036574.7646821453,0.1362,499045.35,34502.22,37.456276216606,4.123571649371568,4.568736011018496,0.2527610142600371,0.0516614449540048,0,1
61,2022,Healthcare,Operational Excellence,476,13,18.20600931116038,1.2,0,0.069,1,-0.216,745745.4746821453,0.0059,279755.94,16725.42,53.556276216605994,3.8835716493715684,5.018736011018496,0.2579872888958981,0.0443617899178647,0,1
61,2023,Healthcare,Operational Excellence,577,14,18.20600931116038,1.2,0,0.069,1,-0.02,1156187.3746821452,0.1209,548474.84,21070.97,61.85627621660599,4.153571649371568,3.928736011018496,0.3034930656791976,0.0267579762051903,0,1
62,2018,Transportation,Cost Leadership,50176,28,9.306009311160375,2.9,1,0.129,0,-0.063,48364151.91468214,0.0595,41365412.71,3210666.68,45.056276216605994,3.6835716493715682,3.428736011018496,0.1381385040651229,0.066895258779906,1,0
62,2019,Transportation,Cost Leadership,45953,29,9.306009311160375,2.9,1,0.129,0,0.009,69037890.47468214,0.2672,49903180.88,3097174.16,52.556276216605994,3.0535716493715683,4.358736011018496,0.2732811208654672,0.0451028350167092,1,0
62,2020,Transportation,Cost Leadership,56417,30,9.306009311160375,2.9,1,0.129,0,-0.09,58845411.14468215,0.101,44893643.01,1878341.89,40.256276216606,4.153571649371568,3.138736011018496,0.2322813766200392,0.032121208111948,1,1
62,2021,Transportation,Cost Leadership,50217,31,9.306009311160375,2.9,1,0.129,1,-0.105,90409365.29468215,0.2401,58723594.97,6751879.01,67.35627621660599,3.8235716493715683,4.918736011018496,0.3478101326347338,0.0749870146445876,1,1
62,2022,Transportation,Cost Leadership,47139,32,9.306009311160375,2.9,1,0.129,1,-0.087,46655841.24468215,-0.0003,34615427.49,4856346.79,27.656276216605995,4.713571649371568,4.368736011018496,0.2521585199601431,0.1049178887670703,1,1
62,2023,Transportation,Cost Leadership,54833,33,9.306009311160375,2.9,1,0.129,1,-0.101,109160587.76468214,0.1793,88083253.27,9011753.62,66.35627621660599,3.4635716493715685,4.168736011018496,0.1903507404148252,0.0828348111034411,1,1
63,2018,Retail,Cost Leadership,283,33,11.506009311160376,4.1,1,0.139,0,-0.021,641196.1346821452,-0.1336,216049.3,7651.34,44.056276216605994,2.8035716493715683,4.378736011018496,0.2070822083167859,0.0280810149175093,0,0
63,2019,Retail,Cost Leadership,256,34,11.506009311160376,4.1,1,0.139,0,-0.047,659507.1746821452,0.0966,237084.94,6383.11,59.15627621660599,2.873571649371568,4.118736011018496,0.1846721979734773,0.021951318571283,0,0
63,2020,Retail,Cost Leadership,256,35,11.506009311160376,4.1,1,0.139,0,-0.306,594543.9346821452,0.0744,175800.22,9970.33,48.756276216606,4.2335716493715685,4.488736011018496,0.2215082908156205,0.0441513625115616,0,1
63,2021,Retail,Cost Leadership,324,36,11.506009311160376,4.1,1,0.139,1,-0.075,725768.2146821453,0.1104,249483.05,22643.81,47.85627621660599,4.593571649371568,4.898736011018496,0.3012576676076756,0.0634198941116386,0,1
63,2022,Retail,Cost Leadership,318,37,11.506009311160376,4.1,1,0.139,1,-0.001,825211.6246821452,0.1305,369300.56,12263.56,42.456276216606,4.473571649371569,4.928736011018496,0.1909983599614151,0.026864947490769,0,1
63,2023,Retail,Cost Leadership,350,38,11.506009311160376,4.1,1,0.139,1,0.064,1820972.0746821451,0.3733,1044283.93,48357.41,66.95627621660599,4.303571649371568,3.488736011018496,0.2809198564067883,0.0332982748538472,0,1
64,2018,Technology,Operational Excellence,1417,29,17.306009311160377,2.1,0,0.037,0,0.142,1989473.6746821452,0.1248,1376510.44,111006.88,57.456276216606,2.9035716493715684,3.428736011018496,0.1506960805726574,0.0684910012505249,0,0
64,2019,Technology,Operational Excellence,1435,30,17.306009311160377,2.1,0,0.037,0,-0.205,1854502.5746821451,0.3101,1233652.65,48763.63,31.156276216605992,4.413571649371568,3.608736011018496,0.1696937126386951,0.0328202177359732,0,0
64,2020,Technology,Operational Excellence,1349,31,17.306009311160377,2.1,0,0.037,0,-0.173,1642976.5546821451,0.0426,1036581.64,81436.79,49.256276216606,2.0535716493715683,2.788736011018496,0.1865189472125651,0.0639093758836296,0,1
64,2021,Technology,Operational Excellence,1260,32,17.306009311160377,2.1,0,0.037,0,0.162,1725199.004682145,-0.0658,1057009.89,61571.72,23.756276216605993,3.313571649371568,3.928736011018496,0.220768084882022,0.0453909180478036,0,1
64,2022,Technology,Operational Excellence,1408,33,17.306009311160377,2.1,0,0.037,0,-0.11,957472.7346821453,-0.1768,481094.51,11284.57,48.056276216605994,4.673571649371568,4.688736011018496,0.1828548489914324,0.0191669858313634,0,1
64,2023,Technology,Operational Excellence,1641,34,17.306009311160377,2.1,0,0.037,0,-0.019,2102307.4846821455,0.0396,1258334.49,22992.29,28.456276216605996,2.9335716493715682,4.638736011018496,0.2741432333014026,0.0132628561094248,0,1
65,2018,Technology,Customer Intimacy,9335,7,2.506009311160376,2.3,0,0.085,0,-0.113,8040205.304682146,-0.0455,5933481.66,390655.87,37.65627621660599,3.2235716493715683,3.348736011018496,0.2265534960571782,0.0509231230852479,1,0
65,2019,Technology,Customer Intimacy,10007,8,2.506009311160376,2.3,0,0.085,0,-0.032,10396047.574682146,0.2149,7913086.08,332200.85,78.95627621660599,3.623571649371568,3.658736011018496,0.2108477670487362,0.0331295577876245,1,0
65,2020,Technology,Customer Intimacy,8896,9,2.506009311160376,2.3,0,0.085,0,0.083,13147703.234682145,0.1559,10319702.84,499932.43,61.85627621660599,5.033571649371568,4.248736011018496,0.1924471172637415,0.0391214632125824,1,1
65,2021,Technology,Customer Intimacy,9209,10,2.506009311160376,2.3,0,0.085,0,0.014,10693113.624682145,0.0654,7511841.86,519906.64,38.35627621660599,2.063571649371568,3.548736011018496,0.2724179401159192,0.0503571229438276,1,1
65,2022,Technology,Customer Intimacy,11179,11,2.506009311160376,2.3,0,0.085,1,0.068,15406440.264682146,0.1224,11093135.41,342671.59,67.556276216606,3.0335716493715683,4.008736011018496,0.2623125740375805,0.0227874729582472,1,1
65,2023,Technology,Customer Intimacy,10154,12,2.506009311160376,2.3,0,0.085,1,0.006,16165726.624682145,0.13,10795768.69,1618753.11,72.45627621660599,5.033571649371568,4.2887360110184956,0.3165939242457354,0.1024721575912267,1,1
66,2018,Healthcare,Innovation Focus,567,27,15.706009311160376,14.8,0,0.123,0,0.026,937485.0446821454,-0.1888,478837.73,31555.94,51.256276216606,3.2335716493715685,4.208736011018496,0.1581062772965344,0.0554817344907369,0,0
66,2019,Healthcare,Innovation Focus,604,28,15.706009311160376,14.8,0,0.123,0,0.077,954694.5546821451,-0.0446,430106.92,33109.08,52.15627621660599,2.4235716493715684,3.948736011018496,0.265994312801773,0.0565028179920961,0,0
66,2020,Healthcare,Innovation Focus,630,29,15.706009311160376,14.8,0,0.123,1,-0.247,1004721.1446821452,0.2326,501433.63,14623.15,83.056276216606,3.373571649371568,4.048736011018496,0.2115808303909011,0.0229924183187898,0,1
66,2021,Healthcare,Innovation Focus,660,30,15.706009311160376,14.8,0,0.123,1,0.023,1626402.9146821452,0.2847,884556.15,117981.41,60.456276216606,4.713571649371568,4.858736011018496,0.2966766083804031,0.0938087259121563,0,1
66,2022,Healthcare,Innovation Focus,680,31,15.706009311160376,14.8,0,0.123,1,0.049,897190.5646821451,-0.0281,381309.8,28009.57,69.256276216606,4.413571649371568,4.618736011018496,0.2784621666923383,0.0530014294142958,0,1
66,2023,Healthcare,Innovation Focus,651,32,15.706009311160376,14.8,0,0.123,1,0.101,2413195.3446821454,0.2636,1406967.0,182770.4,40.056276216605994,3.543571649371568,4.278736011018496,0.3118192249231877,0.0893973174446159,0,1
67,2018,Real Estate,Operational Excellence,32351,5,5.606009311160376,4.6,0,0.077,0,-0.04,31487741.154682145,-0.1703,26162835.84,729445.52,38.15627621660599,4.123571649371568,3.848736011018496,0.1592653991903065,0.0234405051432535,1,0
67,2019,Real Estate,Operational Excellence,29962,6,5.606009311160376,4.6,0,0.077,1,-0.002,38748285.42468215,0.184,27522488.67,876662.63,43.456276216606,2.813571649371568,5.018736011018496,0.2828868680194922,0.0228419127291648,1,0
67,2020,Real Estate,Operational Excellence,32239,7,5.606009311160376,4.6,0,0.077,1,-0.26,20734971.964682147,-0.0661,14264827.95,1686065.77,61.15627621660599,2.8035716493715683,4.378736011018496,0.2995849392909336,0.0827872486645749,1,1
67,2021,Real Estate,Operational Excellence,31129,8,5.606009311160376,4.6,0,0.077,1,0.154,45825093.56468215,0.0668,35447407.78,615619.09,55.15627621660599,3.893571649371568,5.018736011018496,0.2201883510666157,0.013543076003392,1,1
67,2022,Real Estate,Operational Excellence,37496,9,5.606009311160376,4.6,0,0.077,1,-0.097,53774796.66468214,0.1737,42759245.97,4688475.86,69.756276216606,4.653571649371568,4.118736011018496,0.1993561307313688,0.087789187305984,1,1
67,2023,Real Estate,Operational Excellence,39685,10,5.606009311160376,4.6,0,0.077,1,-0.045,40072795.95468215,0.0517,29484080.5,738471.6,88.756276216606,3.4835716493715685,4.7887360110184956,0.2574041443589819,0.0185993912772213,1,1
68,2018,Financial Services,Cost Leadership,10901,6,14.306009311160375,3.0,1,0.132,0,0.103,14542090.284682145,-0.0126,11793800.76,243052.61,41.956276216606,2.7235716493715683,2.968736011018496,0.1678900296267762,0.0171485430542608,1,0
68,2019,Financial Services,Cost Leadership,11391,7,14.306009311160375,3.0,1,0.132,1,-0.088,11973898.884682145,-0.0255,8316348.18,798674.12,85.15627621660599,3.5135716493715683,4.708736011018496,0.2833932197698273,0.0688205059719332,1,0
68,2020,Financial Services,Cost Leadership,12522,8,14.306009311160375,3.0,1,0.132,1,-0.246,13319310.054682145,0.1484,9103932.15,895842.3,70.756276216606,3.4235716493715684,3.358736011018496,0.297025558382208,0.0691738723711927,1,1
68,2021,Financial Services,Cost Leadership,12427,9,14.306009311160375,3.0,1,0.132,1,0.116,17493463.744682144,0.0637,13790773.23,1133417.32,55.256276216606,4.703571649371568,4.078736011018496,0.1946872116792223,0.0661859525261922,1,1
68,2022,Financial Services,Cost Leadership,12602,10,14.306009311160375,3.0,1,0.132,1,0.055,26650786.724682145,0.1632,19026659.64,2224942.07,50.35627621660599,2.1135716493715684,4.278736011018496,0.2760591641744233,0.0846562902945421,1,1
68,2023,Financial Services,Cost Leadership,12559,11,14.306009311160375,3.0,1,0.132,1,-0.021,29886410.934682146,0.1886,21304586.43,871448.96,95.65627621660599,4.113571649371568,4.118736011018496,0.2782434037991478,0.0295229403865209,1,1
69,2018,Financial Services,Differentiation,2543,19,7.006009311160376,16.7,0,0.063,0,0.135,3802056.9846821455,0.0997,2881351.63,91009.44,26.456276216605996,4.933571649371569,2.508736011018496,0.1607716844098348,0.0265075939495812,0,0
69,2019,Financial Services,Differentiation,3053,20,7.006009311160376,16.7,0,0.063,0,-0.001,3282140.624682145,-0.0674,2013672.9,178850.12,62.756276216606,2.7435716493715683,3.008736011018496,0.3088280774350607,0.061388411837578,0,0
69,2020,Financial Services,Differentiation,3070,21,7.006009311160376,16.7,0,0.063,1,-0.068,3813086.394682145,0.0843,2382113.36,148257.93,78.056276216606,3.0235716493715685,4.318736011018496,0.3084025558123134,0.0430436297408436,0,1
69,2021,Financial Services,Differentiation,3124,22,7.006009311160376,16.7,0,0.063,1,0.162,4262658.574682145,0.0326,2734075.01,256784.91,54.456276216606,2.9835716493715685,4.698736011018496,0.2978634311012507,0.0659448168001704,0,1
69,2022,Financial Services,Differentiation,3694,23,7.006009311160376,16.7,0,0.063,1,0.084,5954009.974682146,0.1333,3910347.59,77270.26,73.556276216606,2.873571649371568,5.018736011018496,0.2998842919030987,0.0138346071671678,0,1
69,2023,Financial Services,Differentiation,3697,24,7.006009311160376,16.7,0,0.063,1,0.112,13631837.854682146,0.3134,9781219.32,335160.23,75.15627621660599,4.293571649371568,3.768736011018496,0.2625247569189341,0.0252700981343863,0,1
70,2018,Transportation,Innovation Focus,10256,16,3.206009311160376,1.7,0,0.103,1,0.047,9343046.664682146,0.0051,7042812.94,823200.63,94.95627621660599,4.053571649371568,4.468736011018496,0.2152263831161082,0.0917284246124245,1,0
70,2019,Transportation,Innovation Focus,9307,17,3.206009311160376,1.7,0,0.103,1,-0.01,8704788.574682144,-0.002,6464117.99,685925.49,78.15627621660599,4.063571649371569,4.398736011018496,0.2245601429789987,0.0822840741328516,1,0
70,2020,Transportation,Innovation Focus,9581,18,3.206009311160376,1.7,0,0.103,1,-0.302,6761476.114682145,0.0339,4874543.44,89164.64,68.95627621660599,4.093571649371568,4.108736011018496,0.2374892525775765,0.0139477670323215,1,1
70,2021,Transportation,Innovation Focus,13796,19,3.206009311160376,1.7,0,0.103,1,0.091,13140498.204682145,0.1117,9566975.28,517039.59,72.85627621660599,3.2235716493715683,4.668736011018496,0.2509283438848705,0.0404829834533018,1,1
70,2022,Transportation,Innovation Focus,12116,20,3.206009311160376,1.7,0,0.103,1,0.081,14833676.324682146,0.1137,10508170.48,1221284.83,85.85627621660599,3.7035716493715682,3.048736011018496,0.2735427634917962,0.0844306060964469,1,1
70,2023,Transportation,Innovation Focus,11155,21,3.206009311160376,1.7,0,0.103,1,0.127,19929991.444682144,0.1594,15328119.39,1264509.3,49.956276216606,4.313571649371569,5.018736011018496,0.2164046551728124,0.0646435205624194,1,1
71,2018,Transportation,Cost Leadership,2709,10,31.006009311160376,4.7,0,0.127,0,-0.053,2770668.874682145,-0.0958,1967573.3,72717.26,44.556276216605994,4.4435716493715685,4.708736011018496,0.1808421662146005,0.0302743044848238,0,0
71,2019,Transportation,Cost Leadership,2618,11,31.006009311160376,4.7,0,0.127,0,-0.12,2877733.9646821455,0.077,1813367.2,169682.44,48.65627621660599,4.043571649371568,3.798736011018496,0.2772583434847412,0.0676291970909979,0,0
71,2020,Transportation,Cost Leadership,3268,12,31.006009311160376,4.7,0,0.127,0,-0.046,3897940.2346821455,0.2007,2889256.52,221718.05,61.15627621660599,2.8835716493715684,3.328736011018496,0.1813323443247781,0.0628235654944136,0,1
71,2021,Transportation,Cost Leadership,2848,13,31.006009311160376,4.7,0,0.127,1,-0.003,4498295.634682145,0.1752,2640961.21,404617.43,66.056276216606,4.603571649371569,4.968736011018496,0.3604760014344049,0.0979804458100824,0,1
71,2022,Transportation,Cost Leadership,3356,14,31.006009311160376,4.7,0,0.127,1,-0.123,6041187.6946821455,0.266,4505837.03,350127.41,42.15627621660599,4.013571649371568,3.948736011018496,0.2056651265597069,0.0617240282013323,0,1
71,2023,Transportation,Cost Leadership,3597,15,31.006009311160376,4.7,0,0.127,1,0.059,5798856.2346821455,0.1576,4228596.06,256623.26,58.15627621660599,3.913571649371568,4.968736011018496,0.2212722262038818,0.0472591037612853,0,1
72,2018,Retail,Operational Excellence,12338,17,2.806009311160376,1.5,0,0.047,0,-0.017,11600421.894682145,0.1453,9518686.11,611951.47,52.35627621660599,3.643571649371568,3.758736011018496,0.1525159585532466,0.0544843163196692,1,0
72,2019,Retail,Operational Excellence,12378,18,2.806009311160376,1.5,0,0.047,0,0.004,10721213.874682145,-0.1139,8737803.6,230979.98,43.15627621660599,4.373571649371568,3.458736011018496,0.1559709475192798,0.0223115353223796,1,0
72,2020,Retail,Operational Excellence,13323,19,2.806009311160376,1.5,0,0.047,0,-0.087,15168497.734682145,0.1677,12268119.53,1074905.29,41.256276216606,4.923571649371568,4.278736011018496,0.1710604233312765,0.0726298381649018,1,1
72,2021,Retail,Operational Excellence,13983,20,2.806009311160376,1.5,0,0.047,0,-0.026,9863313.794682145,-0.0638,7225750.58,574393.58,34.65627621660599,4.2335716493715685,3.088736011018496,0.2389613988898098,0.0604969244053085,1,1
72,2022,Retail,Operational Excellence,13710,21,2.806009311160376,1.5,0,0.047,1,-0.046,11232186.614682145,-0.0125,7551604.58,916900.91,63.15627621660599,3.3635716493715684,3.428736011018496,0.3048622054424306,0.0844022577788664,1,1
72,2023,Retail,Operational Excellence,15240,22,2.806009311160376,1.5,0,0.047,1,-0.015,24564580.554682147,0.1567,15896697.31,740166.3,83.35627621660599,3.9035716493715684,4.208736011018496,0.3429992362672217,0.0305906198568276,1,1
73,2018,Energy,Differentiation,2724,17,2.806009311160376,9.3,1,0.028,0,-0.075,2481166.0846821456,0.0527,1813960.42,139157.21,37.056276216605994,4.033571649371568,3.988736011018496,0.1412976341921195,0.0658749905062559,0,0
73,2019,Energy,Differentiation,2814,18,2.806009311160376,9.3,1,0.028,0,-0.015,2344786.2346821455,-0.1255,1438827.09,137593.53,54.85627621660599,3.0735716493715683,2.908736011018496,0.2718721738483078,0.0696301025937992,0,0
73,2020,Energy,Differentiation,2401,19,2.806009311160376,9.3,1,0.028,0,-0.072,2602416.894682145,0.0195,1695422.34,172160.91,30.456276216605996,3.2435716493715683,4.588736011018496,0.2409784251027376,0.0770745093779676,0,1
73,2021,Energy,Differentiation,2828,20,2.806009311160376,9.3,1,0.028,1,0.067,2530690.3246821454,-0.05,1536419.84,159406.19,61.256276216606,5.033571649371568,5.018736011018496,0.2893419937638668,0.073731985371328,0,1
73,2022,Energy,Differentiation,3151,21,2.806009311160376,9.3,1,0.028,1,-0.013,3900714.9846821455,0.1083,2406383.4,61188.98,80.95627621660599,3.643571649371568,4.238736011018496,0.3186895730263446,0.0173242094713097,0,1
73,2023,Energy,Differentiation,3078,22,2.806009311160376,9.3,1,0.028,1,0.117,10761433.994682146,0.326,7412443.76,569269.64,68.756276216606,3.1735716493715684,3.598736011018496,0.2867651846893399,0.0547758525654386,0,1
74,2018,Manufacturing,Cost Leadership,3321,4,3.706009311160376,1.9,0,0.083,0,0.269,4604209.354682146,0.0243,3539507.31,153167.82,35.956276216606,2.1735716493715684,3.578736011018496,0.164321052488937,0.0361629773297922,0,0
74,2019,Manufacturing,Cost Leadership,3097,5,3.706009311160376,1.9,0,0.083,1,0.088,4997428.554682146,0.278,3239957.54,263013.8,55.756276216606,3.3435716493715684,4.228736011018496,0.3000295531827653,0.0568223147470935,0,0
74,2020,Manufacturing,Cost Leadership,3730,6,3.706009311160376,1.9,0,0.083,1,-0.288,4214044.064682146,0.2788,3181614.42,183028.74,57.15627621660599,4.633571649371568,3.578736011018496,0.1726012364583177,0.0475977705584424,1,1
74,2021,Manufacturing,Cost Leadership,3542,7,3.706009311160376,1.9,0,0.083,1,-0.148,6208017.2346821455,0.2636,4400918.2,498010.01,43.056276216605994,5.033571649371568,4.338736011018496,0.2463271168903994,0.085285984196239,0,1
74,2022,Manufacturing,Cost Leadership,3339,8,3.706009311160376,1.9,0,0.083,1,0.027,3724451.8446821454,-0.0025,2466536.28,56664.68,34.956276216606,5.033571649371568,4.658736011018496,0.2649776167297014,0.0168859499365842,0,1
74,2023,Manufacturing,Cost Leadership,3689,9,3.706009311160376,1.9,0,0.083,1,-0.116,10527554.764682146,0.2791,6977892.42,658794.02,46.15627621660599,3.563571649371568,4.948736011018496,0.3131206279178304,0.0648493836752341,0,1
75,2018,Real Estate,Differentiation,11385,16,7.806009311160376,4.0,0,0.078,0,0.084,12352474.464682145,0.2339,9923964.08,186081.38,53.056276216605994,5.013571649371569,4.338736011018496,0.1718817280941584,0.0155278061868452,1,0
75,2019,Real Estate,Differentiation,11354,17,7.806009311160376,4.0,0,0.078,0,0.091,14048400.594682146,0.1501,10494252.99,564587.29,49.756276216606,3.6835716493715682,3.878736011018496,0.2328581993262278,0.0412719714972418,1,0
75,2020,Real Estate,Differentiation,11746,18,7.806009311160376,4.0,0,0.078,1,-0.042,15259039.594682146,0.1982,11682484.93,1169013.31,87.35627621660599,4.083571649371568,3.2787360110184958,0.2154307561384305,0.0785082877646657,1,1
75,2021,Real Estate,Differentiation,12264,19,7.806009311160376,4.0,0,0.078,1,-0.039,11699723.684682146,0.0249,8908383.56,422387.29,64.056276216606,3.3435716493715684,3.718736011018496,0.2138043842360085,0.0372771371277185,1,1
75,2022,Real Estate,Differentiation,13712,20,7.806009311160376,4.0,0,0.078,1,-0.093,32302766.934682146,0.3384,24065066.34,1654358.28,72.45627621660599,4.573571649371568,3.368736011018496,0.2464134542291083,0.0518054728825099,1,1
75,2023,Real Estate,Differentiation,13860,21,7.806009311160376,4.0,0,0.078,1,-0.038,14705213.874682145,0.0687,11969205.21,1129738.39,74.65627621660599,4.933571649371569,4.018736011018496,0.165123126418257,0.0788015944634699,1,1
76,2018,Real Estate,Cost Leadership,637,11,2.306009311160376,2.6,0,0.063,0,-0.025,908272.9946821453,0.0343,469860.44,41286.44,47.256276216606,4.823571649371568,3.458736011018496,0.1291633928775136,0.0765200478034841,0,0
76,2019,Real Estate,Cost Leadership,737,12,2.306009311160376,2.6,0,0.063,0,-0.101,815803.6046821452,-0.1336,368279.92,18096.43,40.256276216606,5.033571649371568,4.118736011018496,0.1762572726155989,0.0404768269856279,0,0
76,2020,Real Estate,Cost Leadership,793,13,2.306009311160376,2.6,0,0.063,0,-0.215,974266.9346821452,0.1763,525447.98,49837.08,17.856276216605995,3.7335716493715685,4.548736011018496,0.1322719977490673,0.0823012581881462,0,1
76,2021,Real Estate,Cost Leadership,834,14,2.306009311160376,2.6,0,0.063,0,0.053,1320136.9746821453,0.1662,674561.65,32203.42,17.956276216605996,3.9435716493715685,4.558736011018496,0.2909908646452254,0.0338479351289339,0,1
76,2022,Real Estate,Cost Leadership,742,15,2.306009311160376,2.6,0,0.063,0,-0.103,664392.9946821453,-0.1293,229499.08,8578.31,51.35627621660599,3.143571649371568,3.638736011018496,0.2238015659519514,0.0290130609184956,0,1
76,2023,Real Estate,Cost Leadership,813,16,2.306009311160376,2.6,0,0.063,0,-0.013,690805.6346821452,-0.1053,272695.5,9189.13,56.756276216606,4.703571649371568,4.248736011018496,0.1533385139811826,0.0285302928028518,0,1
77,2018,Manufacturing,Operational Excellence,35637,36,10.506009311160376,3.6,0,0.116,0,-0.001,38021658.614682145,0.096,31704612.05,697373.71,35.85627621660599,4.593571649371568,3.008736011018496,0.1579776982200159,0.0185210976740227,1,0
77,2019,Manufacturing,Operational Excellence,38386,37,10.506009311160376,3.6,0,0.116,0,-0.131,32130346.324682146,-0.0779,25457157.02,1366628.07,63.65627621660599,2.9535716493715682,3.798736011018496,0.1984932177252564,0.0430276509702748,1,0
77,2020,Manufacturing,Operational Excellence,36846,38,10.506009311160376,3.6,0,0.116,0,-0.215,34984277.34468214,0.0944,27628300.13,2145759.43,36.35627621660599,4.073571649371568,3.868736011018496,0.2018530355511289,0.0619883006711799,1,1
77,2021,Manufacturing,Operational Excellence,46333,39,10.506009311160376,3.6,0,0.116,1,-0.1,73855359.60468213,0.2707,48696387.12,4327882.4,33.056276216605994,3.7035716493715682,4.628736011018496,0.3373436457438857,0.0588934609412806,1,1
